Date,AUDTHB,AUDJPY,AUDUSD
28-Jun-12,32,79.79,1.004
29-Jun-12,32.32,81.72,1.024
2-Jul-12,32.33,81.48,1.025
3-Jul-12,32.3,82.09,1.0281
4-Jul-12,32.365,82.03,1.0274
5-Jul-12,32.47,82.22,1.029
6-Jul-12,32.425,81.36,1.0213
9-Jul-12,32.4,81.26,1.0212
10-Jul-12,32.3,80.92,1.0189
11-Jul-12,32.535,81.78,1.0254
12-Jul-12,32.22,80.36,1.0135
13-Jul-12,32.4,81.04,1.023
16-Jul-12,32.355,80.81,1.0248
17-Jul-12,32.64,81.57,1.0316
18-Jul-12,32.83,81.68,1.0362
19-Jul-12,32.915,81.97,1.0428
20-Jul-12,32.87,81.46,1.0378
23-Jul-12,32.57,80.4,1.0259
24-Jul-12,32.495,79.95,1.0222
25-Jul-12,32.61,80.6,1.0311
26-Jul-12,32.835,81.33,1.0398
27-Jul-12,33.055,82.22,1.0484
30-Jul-12,33.165,82.11,1.0503
31-Jul-12,33.08,81.99,1.0502
1-Aug-12,33.005,82.06,1.0461
2-Aug-12,33.085,81.87,1.0463
3-Aug-12,33.375,82.97,1.057
6-Aug-12,33.255,82.67,1.0568
7-Aug-12,33.265,82.96,1.0555
8-Aug-12,33.305,82.94,1.0574
9-Aug-12,33.295,83.14,1.0579
10-Aug-12,33.285,82.77,1.0577
13-Aug-12,33.045,82.36,1.0517
14-Aug-12,33.03,82.62,1.0489
15-Aug-12,33.09,82.93,1.0504
16-Aug-12,33.07,83.39,1.0511
17-Aug-12,32.845,82.95,1.0419
20-Aug-12,32.935,83,1.0444
21-Aug-12,32.91,83.13,1.0488
22-Aug-12,32.965,82.58,1.0505
23-Aug-12,32.525,81.97,1.044
24-Aug-12,32.49,81.88,1.0404
27-Aug-12,32.405,81.59,1.0371
28-Aug-12,32.415,81.41,1.0376
29-Aug-12,32.425,81.47,1.0352
30-Aug-12,32.32,80.93,1.029
31-Aug-12,32.35,80.92,1.0322
3-Sep-12,31.98,80.19,1.0246
4-Sep-12,31.91,80.17,1.0225
5-Sep-12,31.84,79.89,1.0192
6-Sep-12,32.075,81.11,1.0285
7-Sep-12,32.29,81.31,1.0385
10-Sep-12,32.09,80.88,1.0335
11-Sep-12,32.375,81.11,1.0432
12-Sep-12,32.445,81.45,1.0467
13-Sep-12,32.7,81.75,1.0547
14-Sep-12,32.465,82.7,1.0551
17-Sep-12,32.3,82.44,1.0475
18-Sep-12,32.22,82.38,1.0457
19-Sep-12,32.265,82.11,1.048
20-Sep-12,32.19,81.61,1.0435
21-Sep-12,32.225,81.8,1.0458
24-Sep-12,32.24,81.17,1.0423
25-Sep-12,32.13,80.81,1.0391
26-Sep-12,32.16,80.59,1.0371
27-Sep-12,32.23,81.11,1.0443
28-Sep-12,31.995,80.86,1.0379
1-Oct-12,31.88,80.81,1.0362
2-Oct-12,31.525,80.25,1.0267
3-Oct-12,31.32,80.19,1.0215
4-Oct-12,31.32,80.41,1.024
5-Oct-12,31.135,80.14,1.0186
8-Oct-12,31.205,79.81,1.019
9-Oct-12,31.325,79.83,1.0206
10-Oct-12,31.41,79.97,1.0234
11-Oct-12,31.505,80.42,1.0266
12-Oct-12,31.355,80.27,1.0232
15-Oct-12,31.495,80.65,1.0253
16-Oct-12,31.545,81.09,1.0275
17-Oct-12,31.765,81.96,1.0383
18-Oct-12,31.765,82.16,1.0366
19-Oct-12,31.705,81.93,1.033
22-Oct-12,31.71,82.54,1.0322
23-Oct-12,31.585,81.99,1.0265
24-Oct-12,31.85,82.6,1.0356
25-Oct-12,31.76,83.13,1.0347
26-Oct-12,31.885,82.64,1.0374
29-Oct-12,31.73,82.46,1.0332
30-Oct-12,31.845,82.52,1.036
31-Oct-12,31.85,82.78,1.0375
1-Nov-12,31.94,83.36,1.04
2-Nov-12,31.825,83.15,1.0336
5-Nov-12,31.925,83.2,1.0365
6-Nov-12,32.095,83.89,1.0434
7-Nov-12,31.99,83.25,1.0411
8-Nov-12,31.925,82.62,1.0405
9-Nov-12,31.82,82.57,1.0383
12-Nov-12,31.94,82.88,1.0428
13-Nov-12,32,82.82,1.0434
14-Nov-12,31.84,83.22,1.0375
15-Nov-12,31.75,83.86,1.0332
16-Nov-12,31.79,84.09,1.0342
19-Nov-12,31.93,84.7,1.0414
20-Nov-12,31.85,84.86,1.0388
21-Nov-12,31.825,85.55,1.0368
22-Nov-12,31.89,85.6,1.0389
23-Nov-12,32.07,86.14,1.0461
26-Nov-12,32.105,85.84,1.0464
27-Nov-12,32.05,85.83,1.0446
28-Nov-12,32.18,85.88,1.0477
29-Nov-12,32.03,85.64,1.0434
30-Nov-12,32.055,86.05,1.0427
3-Dec-12,31.92,85.68,1.0421
4-Dec-12,32.12,85.73,1.047
5-Dec-12,32.08,86.22,1.0457
6-Dec-12,32.145,86.38,1.0486
7-Dec-12,32.13,86.48,1.0488
10-Dec-12,32.145,86.44,1.0489
11-Dec-12,32.235,86.88,1.0528
12-Dec-12,32.305,87.78,1.0554
13-Dec-12,32.245,88.01,1.0528
14-Dec-12,32.32,88.14,1.0562
17-Dec-12,32.3,88.47,1.0552
18-Dec-12,32.225,88.67,1.0534
19-Dec-12,32.085,88.51,1.0482
20-Dec-12,32.115,88.48,1.0482
21-Dec-12,31.85,87.67,1.0402
24-Dec-12,31.74,87.97,1.036
25-Dec-12,31.75,87.93,1.0357
26-Dec-12,31.8,88.83,1.0377
27-Dec-12,31.79,89.3,1.0377
28-Dec-12,31.735,89.21,1.0373
31-Dec-12,31.81,90.2,1.0394
1-Jan-13,31.795,89.97,1.0396
2-Jan-13,31.815,91.58,1.0505
3-Jan-13,31.75,91.27,1.0466
4-Jan-13,31.945,92.41,1.048
7-Jan-13,31.995,92.22,1.0503
8-Jan-13,31.945,91.5,1.0503
9-Jan-13,31.95,92.29,1.0514
10-Jan-13,32.06,93.86,1.0598
11-Jan-13,31.91,94,1.0536
14-Jan-13,31.945,94.45,1.0566
15-Jan-13,31.625,93.7,1.0566
16-Jan-13,31.53,93.47,1.0573
17-Jan-13,31.42,94.77,1.0546
18-Jan-13,31.245,94.67,1.0511
21-Jan-13,31.265,94.27,1.0516
22-Jan-13,31.385,93.78,1.0566
23-Jan-13,31.455,93.61,1.0555
24-Jan-13,31.195,94.54,1.045
25-Jan-13,31.24,94.79,1.0423
28-Jan-13,31.19,94.53,1.0417
29-Jan-13,31.27,95,1.0476
30-Jan-13,30.95,94.82,1.0417
31-Jan-13,31.125,95.5,1.0424
1-Feb-13,30.99,96.48,1.0406
4-Feb-13,31.065,96.35,1.0438
5-Feb-13,30.93,97.27,1.0388
6-Feb-13,30.74,96.56,1.032
7-Feb-13,30.645,96.22,1.0282
8-Feb-13,30.75,95.72,1.032
11-Feb-13,30.68,96.54,1.0255
12-Feb-13,30.73,96.34,1.0307
13-Feb-13,30.88,96.72,1.037
14-Feb-13,30.87,96.17,1.036
15-Feb-13,30.79,96.38,1.0305
18-Feb-13,30.785,96.75,1.0307
19-Feb-13,30.94,96.84,1.0354
20-Feb-13,30.575,95.94,1.0257
21-Feb-13,30.55,95.35,1.0246
22-Feb-13,30.81,96.5,1.032
25-Feb-13,30.65,94.03,1.0259
26-Feb-13,30.5,94.01,1.0228
27-Feb-13,30.57,94.33,1.0233
28-Feb-13,30.43,94.59,1.0214
1-Mar-13,30.4,95.38,1.0202
4-Mar-13,30.39,95.22,1.0196
5-Mar-13,30.515,95.6,1.0259
6-Mar-13,30.51,96.31,1.0232
7-Mar-13,30.53,97.41,1.0267
8-Mar-13,30.43,98.3,1.0233
11-Mar-13,30.56,99,1.0282
12-Mar-13,30.55,99.13,1.0324
13-Mar-13,30.51,98.99,1.0298
14-Mar-13,30.805,99.75,1.0383
15-Mar-13,30.75,99.22,1.0409
18-Mar-13,30.69,99,1.0402
19-Mar-13,30.35,98.59,1.0369
20-Mar-13,30.24,99.67,1.0379
21-Mar-13,30.47,99.05,1.0438
22-Mar-13,30.57,98.7,1.0444
25-Mar-13,30.635,98.48,1.0467
26-Mar-13,30.725,98.98,1.0484
27-Mar-13,30.58,98.64,1.0444
28-Mar-13,30.54,98.06,1.0412
29-Mar-13,30.515,98.17,1.0419
1-Apr-13,30.56,97.25,1.0424
2-Apr-13,30.75,97.62,1.0448
3-Apr-13,30.68,97.33,1.0462
4-Apr-13,30.57,100.47,1.0436
5-Apr-13,30.345,101.2,1.0376
8-Apr-13,30.425,103.47,1.0412
9-Apr-13,30.4,103.91,1.0488
10-Apr-13,30.6,105.2,1.0543
11-Apr-13,30.59,105.06,1.0545
12-Apr-13,30.53,103.39,1.0507
15-Apr-13,29.98,99.32,1.0313
16-Apr-13,30.1,101.36,1.0391
17-Apr-13,29.69,101.14,1.0297
18-Apr-13,29.53,101.14,1.0302
19-Apr-13,29.41,102.28,1.0275
22-Apr-13,29.475,101.95,1.0275
23-Apr-13,29.58,102.08,1.0263
24-Apr-13,29.75,102.25,1.0278
25-Apr-13,30.07,102.17,1.0293
26-Apr-13,30.055,100.8,1.028
29-Apr-13,30.295,101.19,1.035
30-Apr-13,30.36,101.03,1.0371
1-May-13,30.13,100.1,1.0278
2-May-13,30.17,100.41,1.0249
3-May-13,30.67,102.19,1.0319
6-May-13,30.365,101.86,1.0254
7-May-13,30.12,100.85,1.0185
8-May-13,29.85,100.69,1.0171
9-May-13,29.735,101.55,1.0093
10-May-13,29.86,101.84,1.0023
13-May-13,29.54,101.34,0.9953
14-May-13,29.36,101.24,0.989
15-May-13,29.48,101.2,0.9899
16-May-13,29.155,100.3,0.9809
17-May-13,29.05,100.39,0.9728
20-May-13,29.245,100.32,0.9809
21-May-13,29.2,100.48,0.9804
22-May-13,28.98,100.03,0.9698
23-May-13,29.175,99.49,0.9751
24-May-13,28.905,97.72,0.9647
27-May-13,28.755,97.25,0.9633
28-May-13,28.9,98.44,0.9616
29-May-13,29.06,97.47,0.9634
30-May-13,29.155,97.33,0.9662
31-May-13,29.12,96.19,0.9572
3-Jun-13,29.68,97.28,0.9772
4-Jun-13,29.38,96.53,0.965
5-Jun-13,29.135,94.52,0.9544
6-Jun-13,29.33,93.02,0.9593
7-Jun-13,29.09,92.62,0.9495
10-Jun-13,29.11,93.48,0.9464
11-Jun-13,29.165,90.52,0.9426
12-Jun-13,29.33,91.05,0.9482
13-Jun-13,29.655,91.93,0.9639
14-Jun-13,29.245,90.03,0.9568
17-Jun-13,29.28,90.23,0.9547
18-Jun-13,29.275,90.44,0.9486
19-Jun-13,28.545,89.67,0.9294
20-Jun-13,28.65,89.48,0.9198
21-Jun-13,28.75,90.25,0.9219
24-Jun-13,28.735,90.39,0.9249
25-Jun-13,28.79,90.58,0.9261
26-Jun-13,28.875,90.68,0.9277
27-Jun-13,28.89,91.22,0.9275
28-Jun-13,28.465,90.62,0.9138
1-Jul-13,28.575,92.08,0.9239
2-Jul-13,28.335,92.05,0.9147
3-Jul-13,28.235,90.81,0.9087
4-Jul-13,28.435,91.5,0.9146
5-Jul-13,28.31,91.76,0.9067
8-Jul-13,28.71,92.22,0.9133
9-Jul-13,28.66,92.83,0.9178
10-Jul-13,28.66,91.42,0.9173
11-Jul-13,28.615,90.92,0.9188
12-Jul-13,28.18,89.78,0.9048
15-Jul-13,28.31,90.86,0.9098
16-Jul-13,28.73,91.69,0.9253
17-Jul-13,28.645,91.98,0.9237
18-Jul-13,28.455,92.08,0.9169
19-Jul-13,28.45,92.33,0.9173
22-Jul-13,28.61,92.19,0.925
23-Jul-13,28.765,92.44,0.9297
24-Jul-13,28.415,91.88,0.9164
25-Jul-13,28.725,91.82,0.9247
26-Jul-13,28.82,91.03,0.9263
29-Jul-13,28.675,90.17,0.9206
30-Jul-13,28.33,88.83,0.9062
31-Jul-13,28.165,87.92,0.8982
1-Aug-13,27.97,88.85,0.8925
2-Aug-13,27.86,88.1,0.8902
5-Aug-13,28.015,87.8,0.8931
6-Aug-13,28.21,87.84,0.8987
7-Aug-13,28.26,86.7,0.9
8-Aug-13,28.39,88.06,0.9104
9-Aug-13,28.7,88.45,0.9193
12-Aug-13,28.565,88.65,0.9148
13-Aug-13,28.52,89.52,0.9115
14-Aug-13,28.505,89.51,0.9122
15-Aug-13,28.6,89,0.9141
16-Aug-13,28.735,89.58,0.9185
19-Aug-13,28.59,88.89,0.911
20-Aug-13,28.685,88.25,0.9073
21-Aug-13,28.59,87.64,0.8971
22-Aug-13,28.855,88.94,0.9008
23-Aug-13,28.76,89.11,0.9025
26-Aug-13,28.89,88.95,0.9032
27-Aug-13,28.905,87.17,0.8984
28-Aug-13,28.775,87.3,0.8941
29-Aug-13,28.695,87.83,0.8931
30-Aug-13,28.6,87.36,0.89
2-Sep-13,28.755,89.19,0.8978
3-Sep-13,29.155,90.23,0.9062
4-Sep-13,29.495,91.49,0.9171
5-Sep-13,29.495,91.33,0.9123
6-Sep-13,29.58,91.05,0.9186
9-Sep-13,29.63,91.89,0.9228
10-Sep-13,29.925,93.48,0.931
11-Sep-13,29.795,93.17,0.9329
12-Sep-13,29.34,92.29,0.9271
13-Sep-13,29.44,91.88,0.9245
16-Sep-13,29.515,92.33,0.9319
17-Sep-13,29.66,92.73,0.9355
18-Sep-13,29.77,93.23,0.9519
19-Sep-13,29.3,93.86,0.9437
20-Sep-13,29.225,93.3,0.9394
23-Sep-13,29.415,93.22,0.9431
24-Sep-13,29.415,92.75,0.9394
25-Sep-13,29.28,92.21,0.9367
26-Sep-13,29.225,92.7,0.9365
27-Sep-13,29.175,91.53,0.9316
30-Sep-13,29.105,91.52,0.9317
1-Oct-13,29.34,92.1,0.9399
2-Oct-13,29.34,91.37,0.9385
3-Oct-13,29.405,91.39,0.9395
4-Oct-13,29.5,91.95,0.9434
7-Oct-13,29.585,91.19,0.9429
8-Oct-13,29.58,91.3,0.9423
9-Oct-13,29.675,91.94,0.9444
10-Oct-13,29.625,92.78,0.9452
11-Oct-13,29.615,93.33,0.9467
14-Oct-13,29.68,93.53,0.9488
15-Oct-13,29.795,93.52,0.9526
16-Oct-13,29.84,94.34,0.9552
17-Oct-13,29.89,94.34,0.9636
18-Oct-13,30.045,94.58,0.9677
21-Oct-13,30.08,94.78,0.9653
22-Oct-13,30.13,95.27,0.9708
23-Oct-13,30.02,93.75,0.9627
24-Oct-13,29.97,93.61,0.9623
25-Oct-13,29.725,93.37,0.9584
28-Oct-13,29.725,93.5,0.9571
29-Oct-13,29.45,93.07,0.9479
30-Oct-13,29.5,93.42,0.9483
31-Oct-13,29.48,93.04,0.946
1-Nov-13,29.445,93.14,0.9437
4-Nov-13,29.755,93.79,0.9511
5-Nov-13,29.75,93.65,0.9507
6-Nov-13,29.765,93.97,0.9525
7-Nov-13,29.635,92.75,0.9456
8-Nov-13,29.55,92.99,0.9385
11-Nov-13,29.605,92.8,0.9359
12-Nov-13,29.42,92.67,0.9303
13-Nov-13,29.495,92.9,0.9361
14-Nov-13,29.405,93.19,0.9318
15-Nov-13,29.605,93.88,0.937
18-Nov-13,29.62,93.77,0.9377
19-Nov-13,29.835,94.48,0.9435
20-Nov-13,29.61,93.38,0.9335
21-Nov-13,29.39,93.41,0.9234
22-Nov-13,29.18,92.88,0.9171
25-Nov-13,29.34,93.14,0.9161
26-Nov-13,29.295,92.47,0.9128
27-Nov-13,29.155,92.76,0.908
28-Nov-13,29.205,93.12,0.9101
29-Nov-13,29.205,93.34,0.9112
2-Dec-13,29.305,93.75,0.9105
3-Dec-13,29.4,93.67,0.9137
4-Dec-13,29.095,92.43,0.903
5-Dec-13,29.18,92.25,0.9063
6-Dec-13,29.335,93.67,0.9103
9-Dec-13,29.27,94.11,0.9113
10-Dec-13,29.34,94.11,0.9151
11-Dec-13,29.02,92.7,0.905
12-Dec-13,28.705,92.4,0.8938
13-Dec-13,28.745,92.51,0.8962
16-Dec-13,28.64,92.17,0.8948
17-Dec-13,28.565,91.35,0.8897
18-Dec-13,28.65,92.4,0.8861
19-Dec-13,28.8,92.44,0.8867
20-Dec-13,29.095,92.85,0.8921
23-Dec-13,29.215,93.03,0.8936
24-Dec-13,29.145,93.09,0.892
25-Dec-13,29.23,93.08,0.8917
26-Dec-13,29.215,93.22,0.8895
27-Dec-13,29.125,93.28,0.8869
30-Dec-13,29.21,93.62,0.8903
31-Dec-13,29.165,93.92,0.8918
1-Jan-14,29.055,93.5,0.8884
2-Jan-14,29.375,93.34,0.891
3-Jan-14,29.53,93.81,0.8947
6-Jan-14,29.655,93.45,0.8967
7-Jan-14,29.525,93.39,0.8927
8-Jan-14,29.425,93.35,0.8902
9-Jan-14,29.365,93.27,0.8899
10-Jan-14,29.685,93.69,0.8996
13-Jan-14,29.85,93.25,0.9053
14-Jan-14,29.39,93.44,0.8966
15-Jan-14,29.305,93.2,0.8916
16-Jan-14,28.92,92.06,0.8821
17-Jan-14,28.83,91.61,0.8782
20-Jan-14,28.905,91.79,0.8811
21-Jan-14,28.96,91.86,0.8805
22-Jan-14,29.14,92.51,0.8851
23-Jan-14,28.83,90.55,0.8768
24-Jan-14,28.52,88.83,0.8683
27-Jan-14,28.76,89.61,0.8739
28-Jan-14,28.89,90.39,0.8779
29-Jan-14,28.8,89.42,0.874
30-Jan-14,29.035,90.34,0.8795
31-Jan-14,28.915,89.34,0.8756
3-Feb-14,28.83,88.39,0.8752
4-Feb-14,29.235,90.73,0.8926
5-Feb-14,29.185,90.38,0.8909
6-Feb-14,29.365,91.45,0.8957
7-Feb-14,29.39,91.68,0.8958
10-Feb-14,29.355,91.5,0.8948
11-Feb-14,29.58,92.76,0.9038
12-Feb-14,29.365,92.55,0.9026
13-Feb-14,29.235,91.75,0.898
14-Feb-14,29.205,91.95,0.9033
17-Feb-14,29.11,92.06,0.9032
18-Feb-14,29.335,92.42,0.9028
19-Feb-14,29.33,92.09,0.9
20-Feb-14,29.315,92.1,0.9006
21-Feb-14,29.205,92.03,0.8977
24-Feb-14,29.4,92.66,0.9038
25-Feb-14,29.36,92.22,0.902
26-Feb-14,29.225,91.81,0.8968
27-Feb-14,29.21,91.56,0.8965
28-Feb-14,29.04,90.9,0.8928
3-Mar-14,29.07,90.67,0.8937
4-Mar-14,28.935,91.48,0.895
5-Mar-14,29.015,91.94,0.8986
6-Mar-14,29.315,93.69,0.909
7-Mar-14,29.335,93.7,0.9073
10-Mar-14,29.2,93.14,0.902
11-Mar-14,29.06,92.48,0.8977
12-Mar-14,29.12,92.36,0.8987
13-Mar-14,29.225,91.98,0.9032
14-Mar-14,29.135,91.52,0.9029
17-Mar-14,29.28,92.47,0.9086
18-Mar-14,29.315,92.59,0.9128
19-Mar-14,29.08,92.55,0.9042
20-Mar-14,29.28,92.56,0.9039
21-Mar-14,29.405,92.87,0.9082
24-Mar-14,29.63,93.39,0.9133
25-Mar-14,29.855,93.72,0.9165
26-Mar-14,30.04,94.11,0.9222
27-Mar-14,30.11,94.64,0.9261
28-Mar-14,30.055,95.11,0.9248
31-Mar-14,30.04,95.62,0.9264
1-Apr-14,29.91,95.83,0.9246
2-Apr-14,30.005,96.07,0.9248
3-Apr-14,29.995,95.94,0.9232
4-Apr-14,30.17,95.97,0.9292
7-Apr-14,30.105,95.58,0.9271
8-Apr-14,30.21,95.33,0.9363
9-Apr-14,30.24,95.78,0.9391
10-Apr-14,30.38,95.58,0.9414
11-Apr-14,30.355,95.49,0.9397
14-Apr-14,30.415,95.97,0.9424
15-Apr-14,30.245,95.42,0.9361
16-Apr-14,30.2,95.81,0.9371
17-Apr-14,30.03,95.5,0.9327
18-Apr-14,30.035,95.58,0.9332
21-Apr-14,30.075,95.72,0.9328
22-Apr-14,30.275,96.14,0.9368
23-Apr-14,30.055,95.28,0.9291
24-Apr-14,29.97,94.8,0.9264
25-Apr-14,29.91,94.77,0.9275
28-Apr-14,29.865,94.89,0.9257
29-Apr-14,29.9,95.13,0.9268
30-Apr-14,30.05,94.98,0.9288
1-May-14,30.025,94.92,0.9275
2-May-14,30.065,94.79,0.9276
5-May-14,30.01,94.72,0.9274
6-May-14,30.245,95.08,0.9349
7-May-14,30.21,95.06,0.9327
8-May-14,30.455,95.29,0.9373
9-May-14,30.55,95.38,0.9364
12-May-14,30.525,95.59,0.9361
13-May-14,30.525,95.73,0.9362
14-May-14,30.4,95.55,0.9378
15-May-14,30.415,95.04,0.9356
16-May-14,30.43,95.06,0.9364
19-May-14,30.3,94.68,0.9332
20-May-14,30.08,93.66,0.9244
21-May-14,30.04,93.79,0.9252
22-May-14,30.055,93.83,0.9223
23-May-14,30.035,94.13,0.9231
26-May-14,30.09,94.17,0.9236
27-May-14,30.21,94.44,0.926
28-May-14,30.195,94.06,0.9235
29-May-14,30.525,94.75,0.9308
30-May-14,30.565,94.77,0.9311
2-Jun-14,30.385,94.67,0.9246
3-Jun-14,30.21,94.95,0.9264
4-Jun-14,30.3,95.31,0.9276
5-Jun-14,30.485,95.64,0.9341
6-Jun-14,30.315,95.65,0.9333
9-Jun-14,30.335,95.93,0.9356
10-Jun-14,30.44,95.94,0.9373
11-Jun-14,30.465,95.79,0.9384
12-Jun-14,30.595,95.89,0.9426
13-Jun-14,30.435,95.97,0.9402
16-Jun-14,30.425,95.74,0.9401
17-Jun-14,30.345,95.36,0.9336
18-Jun-14,30.515,95.89,0.9407
19-Jun-14,30.52,95.8,0.9399
20-Jun-14,30.485,95.83,0.9388
23-Jun-14,30.57,96.06,0.9422
24-Jun-14,30.4,95.52,0.9367
25-Jun-14,30.53,95.84,0.9408
26-Jun-14,30.575,95.78,0.9414
27-Jun-14,30.585,95.53,0.9424
30-Jun-14,30.59,95.57,0.9432
1-Jul-14,30.765,96.42,0.9497
2-Jul-14,30.575,96.12,0.9444
3-Jul-14,30.28,95.52,0.9346
4-Jul-14,30.315,95.62,0.9364
7-Jul-14,30.385,95.45,0.9373
8-Jul-14,30.44,95.5,0.9401
9-Jul-14,30.305,95.67,0.9413
10-Jul-14,30.245,95.21,0.9395
11-Jul-14,30.185,95.22,0.9392
14-Jul-14,30.19,95.4,0.9395
15-Jul-14,30.12,95.28,0.9371
16-Jul-14,30.08,95.25,0.9368
17-Jul-14,30.1,94.62,0.9353
18-Jul-14,30.17,95.16,0.939
21-Jul-14,29.915,95.04,0.9373
22-Jul-14,29.835,95.3,0.9392
23-Jul-14,30.06,95.97,0.9457
24-Jul-14,29.995,95.89,0.9418
25-Jul-14,29.925,95.69,0.9395
28-Jul-14,29.925,95.81,0.9406
29-Jul-14,29.875,95.83,0.9384
30-Jul-14,29.82,95.92,0.933
31-Jul-14,29.925,95.56,0.9296
1-Aug-14,29.925,95.56,0.9311
4-Aug-14,30.03,95.76,0.9334
5-Aug-14,29.97,95.45,0.9304
6-Aug-14,30.105,95.52,0.9355
7-Aug-14,29.89,94.65,0.9271
8-Aug-14,29.805,94.69,0.9279
11-Aug-14,29.72,94.67,0.9264
12-Aug-14,29.735,94.78,0.9269
13-Aug-14,29.73,95.31,0.9304
14-Aug-14,29.68,95.47,0.9319
15-Aug-14,29.715,95.41,0.9321
18-Aug-14,29.67,95.59,0.932
19-Aug-14,29.68,95.72,0.9302
20-Aug-14,29.73,96.36,0.9287
21-Aug-14,29.745,96.58,0.9302
22-Aug-14,29.755,96.83,0.9315
25-Aug-14,29.735,96.74,0.9297
26-Aug-14,29.72,96.86,0.9306
27-Aug-14,29.78,96.97,0.9336
28-Aug-14,29.885,97.03,0.9356
29-Aug-14,29.825,97.19,0.9338
1-Sep-14,29.835,97.4,0.9333
2-Sep-14,29.8,97.46,0.9275
3-Sep-14,29.94,97.96,0.9347
4-Sep-14,29.995,98.42,0.9348
5-Sep-14,30.005,98.56,0.9379
8-Sep-14,29.765,98.41,0.9281
9-Sep-14,29.535,97.73,0.9203
10-Sep-14,29.46,97.83,0.9157
11-Sep-14,29.28,97.47,0.91
12-Sep-14,29.155,97.03,0.9039
15-Sep-14,29.135,96.75,0.9027
16-Sep-14,29.29,97.42,0.9094
17-Sep-14,28.93,97.11,0.896
18-Sep-14,29,97.74,0.8991
19-Sep-14,28.745,97.33,0.8926
22-Sep-14,28.625,96.58,0.8873
23-Sep-14,28.515,96.27,0.884
24-Sep-14,28.63,96.84,0.8883
25-Sep-14,28.375,95.56,0.8787
26-Sep-14,28.335,95.78,0.8765
29-Sep-14,28.245,95.45,0.8718
30-Sep-14,28.365,95.91,0.8746
1-Oct-14,28.335,95.16,0.8738
2-Oct-14,28.57,95.45,0.8804
3-Oct-14,28.315,95.22,0.8675
6-Oct-14,28.585,95.34,0.8763
7-Oct-14,28.735,95.27,0.8818
8-Oct-14,28.81,95.56,0.8841
9-Oct-14,28.5,94.72,0.8783
10-Oct-14,28.185,93.5,0.8683
13-Oct-14,28.425,93.72,0.877
14-Oct-14,28.315,93.28,0.8714
15-Oct-14,28.635,93.53,0.8829
16-Oct-14,28.38,93.11,0.8757
17-Oct-14,28.35,93.45,0.8743
20-Oct-14,28.35,93.94,0.8783
21-Oct-14,28.32,93.92,0.8779
22-Oct-14,28.37,94.05,0.8778
23-Oct-14,28.355,94.86,0.8761
24-Oct-14,28.505,95.13,0.8795
27-Oct-14,28.555,94.89,0.8802
28-Oct-14,28.73,95.78,0.8856
29-Oct-14,28.555,95.8,0.8798
30-Oct-14,28.765,96.47,0.8834
31-Oct-14,28.68,98.82,0.8798
3-Nov-14,28.395,99,0.868
4-Nov-14,28.56,99.28,0.8739
5-Nov-14,28.145,98.51,0.8593
6-Nov-14,28.1,98.61,0.8559
7-Nov-14,28.295,98.9,0.8635
10-Nov-14,28.295,99.03,0.8621
11-Nov-14,28.54,100.57,0.8686
12-Nov-14,28.645,100.69,0.8719
13-Nov-14,28.595,100.95,0.8721
14-Nov-14,28.735,101.71,0.8747
17-Nov-14,28.555,101.58,0.8709
18-Nov-14,28.57,101.92,0.8721
19-Nov-14,28.29,101.67,0.8618
20-Nov-14,28.265,101.88,0.8618
21-Nov-14,28.4,102.14,0.867
24-Nov-14,28.3,101.93,0.8618
25-Nov-14,27.975,100.64,0.8531
26-Nov-14,27.99,100.62,0.8547
27-Nov-14,28.005,100.59,0.8546
28-Nov-14,27.965,100.97,0.851
1-Dec-14,27.845,100.53,0.8491
2-Dec-14,27.765,100.67,0.8444
3-Dec-14,27.63,100.7,0.8406
4-Dec-14,27.58,100.42,0.8383
5-Dec-14,27.49,101.1,0.8326
8-Dec-14,27.37,100.1,0.8294
9-Dec-14,27.245,99.27,0.8294
10-Dec-14,27.255,97.97,0.8317
11-Dec-14,27.15,98.17,0.8273
12-Dec-14,27.065,97.95,0.8245
15-Dec-14,27.07,96.74,0.8211
16-Dec-14,27.1,95.67,0.8218
17-Dec-14,26.75,96.39,0.8124
18-Dec-14,26.83,97.03,0.8165
19-Dec-14,26.765,97.32,0.8144
22-Dec-14,26.77,97.67,0.8135
23-Dec-14,26.67,97.8,0.8104
24-Dec-14,26.67,97.69,0.8106
25-Dec-14,26.625,97.47,0.8116
26-Dec-14,26.725,97.75,0.8118
29-Dec-14,26.795,98.14,0.8132
30-Dec-14,26.885,97.77,0.8183
31-Dec-14,26.885,97.79,0.817
1-Jan-15,26.96,98.02,0.8182
2-Jan-15,26.67,97.48,0.809
5-Jan-15,26.64,96.7,0.8083
6-Jan-15,26.57,95.73,0.8085
7-Jan-15,26.555,96.36,0.8079
8-Jan-15,26.7,97.2,0.8124
9-Jan-15,26.94,97.25,0.8204
12-Jan-15,26.82,96.53,0.8157
13-Jan-15,26.79,96.3,0.8166
14-Jan-15,26.7,95.64,0.8151
15-Jan-15,26.895,95.41,0.8218
16-Jan-15,26.805,96.78,0.8228
19-Jan-15,26.76,96.54,0.8212
20-Jan-15,26.715,97.08,0.8171
21-Jan-15,26.345,95.37,0.8085
22-Jan-15,26.165,95.09,0.8025
23-Jan-15,25.765,93.14,0.7908
26-Jan-15,25.815,93.88,0.7925
